group_order,small_group_id,group_structure,class_i,class_j,class_size,union_size,linear_nullity,unordered_sign_solutions,nontrivial_partitions,isomorphic_partitions,new_twists,isomorphism_flags
192,1025,"((C2 x C2) . (C2 x C2 x C2 x C2)) : C3",3,8,12,24,1,1,0,0,0,""
192,1025,"((C2 x C2) . (C2 x C2 x C2 x C2)) : C3",3,9,12,24,1,1,0,0,0,""
192,1025,"((C2 x C2) . (C2 x C2 x C2 x C2)) : C3",4,7,12,24,1,1,0,0,0,""
192,1025,"((C2 x C2) . (C2 x C2 x C2 x C2)) : C3",4,8,12,24,1,1,0,0,0,""
192,1025,"((C2 x C2) . (C2 x C2 x C2 x C2)) : C3",4,9,12,24,1,1,0,0,0,""
192,1025,"((C2 x C2) . (C2 x C2 x C2 x C2)) : C3",7,8,12,24,1,1,0,0,0,""
192,1025,"((C2 x C2) . (C2 x C2 x C2 x C2)) : C3",7,9,12,24,1,1,0,0,0,""
192,1025,"((C2 x C2) . (C2 x C2 x C2 x C2)) : C3",8,9,12,24,1,1,0,0,0,""
192,1146,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",19,33,4,8,1,1,0,0,0,""
192,1148,"C3 : ((C2 x C2 x D8) : C2)",19,32,4,8,1,1,0,0,0,""
192,1148,"C3 : ((C2 x C2 x D8) : C2)",29,36,4,8,1,1,0,0,0,""
192,1149,"C3 : (D8 x D8)",19,33,4,8,1,1,0,0,0,""
192,1150,"C3 : ((C2 x C2 x D8) : C2)",19,33,4,8,1,1,0,0,0,""
192,1151,"C3 : ((C2 x C2 x D8) : C2)",18,31,4,8,1,1,0,0,0,""
192,1151,"C3 : ((C2 x C2 x D8) : C2)",28,36,4,8,1,1,0,0,0,""
192,1152,"C3 : (((C4 x C2 x C2) : C2) : C2)",16,30,4,8,1,1,0,0,0,""
192,1152,"C3 : (((C4 x C2 x C2) : C2) : C2)",17,31,4,8,1,1,0,0,0,""
192,1153,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",16,28,4,8,1,1,0,0,0,""
192,1153,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",17,29,4,8,1,1,0,0,0,""
192,1153,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",27,33,4,8,1,1,0,0,0,""
192,1154,"C3 : (((C4 x C2 x C2) : C2) : C2)",16,28,4,8,1,1,0,0,0,""
192,1154,"C3 : (((C4 x C2 x C2) : C2) : C2)",17,29,4,8,1,1,0,0,0,""
192,1154,"C3 : (((C4 x C2 x C2) : C2) : C2)",27,33,4,8,1,1,0,0,0,""
192,1156,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",31,35,4,8,1,1,0,0,0,""
192,1156,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",34,36,4,8,1,1,0,0,0,""
192,1157,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",30,39,4,8,1,1,0,0,0,""
192,1158,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",30,39,4,8,1,1,0,0,0,""
192,1160,"C3 : ((C4 x D8) : C2)",30,39,4,8,1,1,0,0,0,""
192,1161,"C3 : ((C2 x (C4 : C4)) : C2)",19,32,4,8,1,1,0,0,0,""
192,1161,"C3 : ((C2 x (C4 : C4)) : C2)",29,36,4,8,1,1,0,0,0,""
192,1162,"C3 : (((C4 x C2 x C2) : C2) : C2)",18,30,4,8,1,1,0,0,0,""
192,1162,"C3 : (((C4 x C2 x C2) : C2) : C2)",34,36,4,8,1,1,0,0,0,""
192,1164,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",19,32,4,8,1,1,0,0,0,""
192,1164,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",29,36,4,8,1,1,0,0,0,""
192,1166,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",18,30,4,8,1,1,0,0,0,""
192,1166,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",34,36,4,8,1,1,0,0,0,""
192,1167,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",18,32,4,8,1,1,0,0,0,""
192,1167,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",28,36,4,8,1,1,0,0,0,""
192,1168,"C3 : (D8 x D8)",19,33,4,8,1,1,0,0,0,""
192,1169,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",19,33,4,8,1,1,0,0,0,""
192,1170,"C3 : ((C4 x D8) : C2)",31,39,4,8,1,1,0,0,0,""
192,1171,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",18,32,4,8,1,1,0,0,0,""
192,1172,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",18,30,4,8,1,1,0,0,0,""
192,1172,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",34,36,4,8,1,1,0,0,0,""
192,1173,"C3 : ((C4 x D8) : C2)",19,33,4,8,1,1,0,0,0,""
192,1174,"C3 : ((C4 x D8) : C2)",18,31,4,8,1,1,0,0,0,""
192,1174,"C3 : ((C4 x D8) : C2)",28,36,4,8,1,1,0,0,0,""
192,1175,"C3 : (((C4 x C2 x C2) : C2) : C2)",17,30,4,8,1,1,0,0,0,""
192,1176,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",18,31,4,8,1,1,0,0,0,""
192,1176,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",28,36,4,8,1,1,0,0,0,""
192,1177,"C3 : (((C4 x C2 x C2) : C2) : C2)",29,39,4,8,1,1,0,0,0,""
192,1178,"C3 : (((C4 x C2 x C2) : C2) : C2)",17,29,4,8,1,1,0,0,0,""
192,1178,"C3 : (((C4 x C2 x C2) : C2) : C2)",26,35,4,8,1,1,0,0,0,""
192,1179,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",17,28,4,8,1,1,0,0,0,""
192,1179,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",25,32,4,8,1,1,0,0,0,""
192,1179,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",31,33,4,8,1,1,0,0,0,""
192,1180,"C3 : (((C4 x C2 x C2) : C2) : C2)",17,28,4,8,1,1,0,0,0,""
192,1180,"C3 : (((C4 x C2 x C2) : C2) : C2)",25,32,4,8,1,1,0,0,0,""
192,1180,"C3 : (((C4 x C2 x C2) : C2) : C2)",31,33,4,8,1,1,0,0,0,""
192,1182,"C3 : ((C4 : Q8) : C2)",19,32,4,8,1,1,0,0,0,""
192,1182,"C3 : ((C4 : Q8) : C2)",29,36,4,8,1,1,0,0,0,""
192,1184,"C3 : ((C4 x Q8) : C2)",19,32,4,8,1,1,0,0,0,""
192,1184,"C3 : ((C4 x Q8) : C2)",29,36,4,8,1,1,0,0,0,""
192,1187,"C3 : (((C4 x C4) : C2) : C2)",19,32,4,8,1,1,0,0,0,""
192,1187,"C3 : (((C4 x C4) : C2) : C2)",29,36,4,8,1,1,0,0,0,""
192,1188,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",19,32,4,8,1,1,0,0,0,""
192,1188,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",29,36,4,8,1,1,0,0,0,""
192,1189,"C3 : ((C2 x C2 x D8) : C2)",19,33,4,8,1,1,0,0,0,""
192,1190,"C3 : (((C4 x C2 x C2) : C2) : C2)",19,33,4,8,1,1,0,0,0,""
192,1191,"C3 : (Q8 x D8)",30,39,4,8,1,1,0,0,0,""
192,1192,"C3 : ((C4 x D8) : C2)",19,33,4,8,1,1,0,0,0,""
192,1193,"C3 : (((C2 x Q8) : C2) : C2)",19,32,4,8,1,1,0,0,0,""
192,1193,"C3 : (((C2 x Q8) : C2) : C2)",29,36,4,8,1,1,0,0,0,""
192,1194,"C3 : ((C2 x (C4 : C4)) : C2)",30,39,4,8,1,1,0,0,0,""
192,1195,"C3 : ((C2 x (C4 : C4)) : C2)",30,39,4,8,1,1,0,0,0,""
192,1196,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",19,33,4,8,1,1,0,0,0,""
192,1197,"C3 : (((C4 x C2 x C2) : C2) : C2)",19,32,4,8,1,1,0,0,0,""
192,1197,"C3 : (((C4 x C2 x C2) : C2) : C2)",30,36,4,8,1,1,0,0,0,""
192,1198,"C3 : (((C2 x Q8) : C2) : C2)",19,33,4,8,1,1,0,0,0,""
192,1199,"C3 : ((C4 x D8) : C2)",18,31,4,8,1,1,0,0,0,""
192,1199,"C3 : ((C4 x D8) : C2)",28,36,4,8,1,1,0,0,0,""
192,1200,"C3 : (((C4 x C4) : C2) : C2)",18,33,4,8,1,1,0,0,0,""
192,1201,"C3 : (((C4 x C4) : C2) : C2)",29,39,4,8,1,1,0,0,0,""
192,1202,"C3 : (((C2 x Q8) : C2) : C2)",16,30,4,8,1,1,0,0,0,""
192,1202,"C3 : (((C2 x Q8) : C2) : C2)",17,31,4,8,1,1,0,0,0,""
192,1203,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",18,31,4,8,1,1,0,0,0,""
192,1203,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",28,36,4,8,1,1,0,0,0,""
192,1204,"C3 : (((C4 x C2 x C2) : C2) : C2)",18,31,4,8,1,1,0,0,0,""
192,1204,"C3 : (((C4 x C2 x C2) : C2) : C2)",28,36,4,8,1,1,0,0,0,""
192,1205,"C3 : (((C2 x Q8) : C2) : C2)",16,28,4,8,1,1,0,0,0,""
192,1205,"C3 : (((C2 x Q8) : C2) : C2)",17,29,4,8,1,1,0,0,0,""
192,1205,"C3 : (((C2 x Q8) : C2) : C2)",27,33,4,8,1,1,0,0,0,""
192,1206,"C3 : (((C4 x C2 x C2) : C2) : C2)",16,28,4,8,1,1,0,0,0,""
192,1206,"C3 : (((C4 x C2 x C2) : C2) : C2)",17,29,4,8,1,1,0,0,0,""
192,1206,"C3 : (((C4 x C2 x C2) : C2) : C2)",27,33,4,8,1,1,0,0,0,""
192,1207,"C3 : ((C2 x C2 x Q8) : C2)",19,32,4,8,1,1,0,0,0,""
192,1207,"C3 : ((C2 x C2 x Q8) : C2)",29,36,4,8,1,1,0,0,0,""
192,1209,"C3 : (((C2 x Q8) : C2) : C2)",30,39,4,8,1,1,0,0,0,""
192,1210,"C3 : (((C2 x Q8) : C2) : C2)",16,28,4,8,1,1,0,0,0,""
192,1210,"C3 : (((C2 x Q8) : C2) : C2)",17,29,4,8,1,1,0,0,0,""
192,1210,"C3 : (((C2 x Q8) : C2) : C2)",27,33,4,8,1,1,0,0,0,""
192,1212,"C3 : ((C2 x C2 x D8) : C2)",19,32,4,8,1,1,0,0,0,""
192,1212,"C3 : ((C2 x C2 x D8) : C2)",29,36,4,8,1,1,0,0,0,""
192,1213,"C3 : ((C2 x C2 x D8) : C2)",30,39,4,8,1,1,0,0,0,""
192,1214,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",30,39,4,8,1,1,0,0,0,""
192,1216,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",19,32,4,8,1,1,0,0,0,""
192,1216,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",30,36,4,8,1,1,0,0,0,""
192,1217,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",30,39,4,8,1,1,0,0,0,""
192,1218,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",19,33,4,8,1,1,0,0,0,""
192,1219,"C3 : ((C4 x D8) : C2)",19,32,4,8,1,1,0,0,0,""
192,1219,"C3 : ((C4 x D8) : C2)",29,36,4,8,1,1,0,0,0,""
192,1220,"C3 : ((C4 x D8) : C2)",19,33,4,8,1,1,0,0,0,""
192,1221,"C3 : ((C4 x D8) : C2)",18,31,4,8,1,1,0,0,0,""
192,1221,"C3 : ((C4 x D8) : C2)",28,36,4,8,1,1,0,0,0,""
192,1222,"C3 : ((C4 x D8) : C2)",18,31,4,8,1,1,0,0,0,""
192,1222,"C3 : ((C4 x D8) : C2)",28,36,4,8,1,1,0,0,0,""
192,1223,"C3 : ((C4 x D8) : C2)",18,33,4,8,1,1,0,0,0,""
192,1224,"C3 : (((C4 x C2 x C2) : C2) : C2)",18,31,4,8,1,1,0,0,0,""
192,1224,"C3 : (((C4 x C2 x C2) : C2) : C2)",28,36,4,8,1,1,0,0,0,""
192,1225,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",16,28,4,8,1,1,0,0,0,""
192,1225,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",17,29,4,8,1,1,0,0,0,""
192,1225,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",27,33,4,8,1,1,0,0,0,""
192,1226,"C3 : (((C4 x C2 x C2) : C2) : C2)",16,28,4,8,1,1,0,0,0,""
192,1226,"C3 : (((C4 x C2 x C2) : C2) : C2)",17,29,4,8,1,1,0,0,0,""
192,1226,"C3 : (((C4 x C2 x C2) : C2) : C2)",27,33,4,8,1,1,0,0,0,""
192,1228,"C3 : (((C2 x Q8) : C2) : C2)",19,32,4,8,1,1,0,0,0,""
192,1228,"C3 : (((C2 x Q8) : C2) : C2)",30,36,4,8,1,1,0,0,0,""
192,1229,"C3 : ((C4 x D8) : C2)",32,39,4,8,1,1,0,0,0,""
192,1230,"C3 : (((C2 x Q8) : C2) : C2)",37,39,4,8,1,1,0,0,0,""
192,1231,"C3 : (((C2 x Q8) : C2) : C2)",17,28,4,8,1,1,0,0,0,""
192,1231,"C3 : (((C2 x Q8) : C2) : C2)",25,32,4,8,1,1,0,0,0,""
192,1231,"C3 : (((C2 x Q8) : C2) : C2)",31,33,4,8,1,1,0,0,0,""
192,1233,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",18,30,4,8,1,1,0,0,0,""
192,1233,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",34,36,4,8,1,1,0,0,0,""
192,1234,"C3 : (((C4 x C4) : C2) : C2)",19,32,4,8,1,1,0,0,0,""
192,1234,"C3 : (((C4 x C4) : C2) : C2)",29,36,4,8,1,1,0,0,0,""
192,1235,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",18,32,4,8,1,1,0,0,0,""
192,1236,"C3 : ((C4 x D8) : C2)",19,33,4,8,1,1,0,0,0,""
192,1237,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",19,32,4,8,1,1,0,0,0,""
192,1237,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",30,36,4,8,1,1,0,0,0,""
192,1238,"C3 : ((C2 x ((C4 x C2) : C2)) : C2)",32,39,4,8,1,1,0,0,0,""
192,1240,"C3 : ((C4 x D8) : C2)",18,33,4,8,1,1,0,0,0,""
192,1241,"C3 : (((C2 x Q8) : C2) : C2)",17,31,4,8,1,1,0,0,0,""
192,1241,"C3 : (((C2 x Q8) : C2) : C2)",27,36,4,8,1,1,0,0,0,""
192,1242,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",17,28,4,8,1,1,0,0,0,""
192,1242,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",25,32,4,8,1,1,0,0,0,""
192,1242,"C3 : (((C2 x C2 x C2 x C2) : C2) : C2)",31,33,4,8,1,1,0,0,0,""
192,1243,"C3 : (((C2 x Q8) : C2) : C2)",17,28,4,8,1,1,0,0,0,""
192,1243,"C3 : (((C2 x Q8) : C2) : C2)",25,32,4,8,1,1,0,0,0,""
192,1243,"C3 : (((C2 x Q8) : C2) : C2)",31,33,4,8,1,1,0,0,0,""
192,1244,"C3 : (Q8 : Q8)",19,33,4,8,1,1,0,0,0,""
192,1245,"C3 : ((C2 x C2) . (C2 x C2 x C2 x C2))",16,28,4,8,1,1,0,0,0,""
192,1245,"C3 : ((C2 x C2) . (C2 x C2 x C2 x C2))",17,29,4,8,1,1,0,0,0,""
192,1245,"C3 : ((C2 x C2) . (C2 x C2 x C2 x C2))",27,33,4,8,1,1,0,0,0,""
192,1248,"C3 : (((C2 x C2) . (C2 x C2 x C2)) : C2)",19,32,4,8,1,1,0,0,0,""
192,1248,"C3 : (((C2 x C2) . (C2 x C2 x C2)) : C2)",29,36,4,8,1,1,0,0,0,""
192,1249,"C3 : (((C2 x Q8) : C2) : C2)",19,33,4,8,1,1,0,0,0,""
